TransactionAmount,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,AgeGroup,Target
16.529999999999973,1,15,0,21.0,3,220.0,1.0,707.9499999999998,Muda,2
277.02,0,10,0,46.0,0,227.0,1.0,8586.38,Dewasa,0
13.020000000000039,1,5,1,51.0,0,42.0,1.0,6076.45,Dewasa,0
199.02,1,22,0,21.999999999999996,3,185.0,1.0,793.6300000000001,Muda,2
684.5,1,13,1,29.0,0,76.0,1.0,6258.63,Muda,2
45.920000000000016,1,26,0,26.0,3,23.0,1.0,544.5600000000004,Muda,2
761.73,1,8,0,19.0,3,27.0,1.0,151.27999999999975,Muda,0
331.38,1,24,0,42.0,1,122.0,1.0,844.5500000000002,Dewasa,2
602.8,1,3,1,60.0,2,173.0,1.0,7417.69,Tua,0
64.12,0,16,1,57.0,0,222.0,1.0,1029.0900000000006,Tua,2
94.63999999999999,0,27,0,28.0,3,144.0,1.0,586.7600000000002,Muda,1
155.56,0,2,1,19.0,3,64.0,1.0,129.78999999999996,Muda,0
301.39,0,10,2,47.0,0,104.0,1.0,10548.58,Dewasa,0
136.31,1,26,2,74.0,2,65.0,1.0,4384.95,Tua,2
4.389999999999986,1,30,0,26.0,3,63.0,1.0,1429.6099999999997,Muda,1
429.25,1,39,2,29.0,1,107.0,1.0,5019.68,Muda,1
138.54,0,2,1,60.0,1,93.0,1.0,8274.77,Tua,0
33.03,1,42,1,21.0,3,28.0,1.0,935.8800000000001,Muda,1
76.38999999999999,1,34,2,30.0,0,80.0,1.0,11584.32,Muda,1
25.319999999999993,1,28,0,19.0,3,25.0,1.0,1642.3400000000001,Muda,1
330.91,1,18,0,36.0,1,28.0,1.0,6481.35,Dewasa,2
153.55,1,10,2,37.0,0,16.0,1.0,5619.91,Dewasa,0
217.61,1,29,2,27.0,3,120.0,1.0,1661.1,Muda,1
131.69,0,10,1,53.0,1,59.0,1.0,2958.43,Dewasa,0
68.49000000000001,1,26,2,67.0,2,49.0,1.0,6683.31,Tua,2
470.62,1,40,1,57.0,0,127.0,1.0,12470.62,Tua,1
385.35,1,24,1,38.0,0,269.0,1.0,5184.13,Dewasa,2
275.87,1,39,0,25.0,3,112.0,1.0,1697.58,Muda,1
90.94,0,7,0,63.0,2,56.0,1.0,3896.08,Tua,0
206.25,1,3,0,74.0,2,56.0,1.0,3651.07,Tua,0
116.75999999999999,1,30,0,51.0,1,212.0,1.0,4480.43,Dewasa,1
91.5,1,29,0,47.0,0,77.0,1.0,667.6599999999999,Dewasa,1
489.31,1,21,1,43.0,1,36.0,1.0,5595.22,Dewasa,2
414.49,0,31,2,58.0,0,108.0,1.0,12709.58,Tua,1
28.380000000000024,1,40,1,45.0,0,260.0,1.0,8892.62,Dewasa,1
456.05,1,11,1,68.0,0,20.0,1.0,11729.51,Tua,0
54.84,1,18,2,52.0,2,124.0,1.0,3495.51,Dewasa,2
29.920000000000016,0,10,2,68.0,0,63.0,1.0,7855.01,Tua,0
133.06,1,19,2,35.0,1,143.0,1.0,8843.44,Dewasa,2
468.32,1,14,2,69.0,2,152.0,1.0,4710.04,Tua,2
245.62,1,35,1,23.0,3,127.0,1.0,1879.8199999999997,Muda,1
83.6,1,38,0,47.0,0,192.0,1.0,13899.239999999998,Dewasa,1
331.22,0,28,1,61.0,0,161.0,1.0,12613.25,Tua,1
57.49000000000001,0,11,2,24.0,3,177.0,1.0,765.1499999999996,Muda,0
157.56,1,16,1,43.0,0,159.0,1.0,7541.16,Dewasa,2
230.3,1,7,2,46.0,1,24.0,1.0,8356.88,Dewasa,0
305.92,1,12,0,72.0,2,88.0,1.0,1445.4700000000003,Tua,0
116.32999999999998,1,14,1,27.0,3,144.0,1.0,1696.15,Muda,2
537.71,0,23,2,19.0,3,175.0,1.0,1806.08,Muda,2
538.17,0,42,1,27.0,1,252.0,1.0,5908.04,Muda,1
219.44,1,42,2,42.0,1,23.0,1.0,4207.27,Dewasa,1
58.77000000000001,1,22,2,27.0,1,191.0,1.0,7261.7,Muda,2
719.76,1,37,1,19.0,3,190.0,1.0,690.5199999999995,Muda,1
163.22,1,24,2,26.0,3,217.0,1.0,1788.27,Muda,2
291.22,0,3,2,41.0,1,100.0,1.0,3677.63,Dewasa,0
56.52000000000001,1,29,0,42.0,1,152.0,1.0,6911.2,Dewasa,1
195.8,1,33,2,39.0,0,186.0,1.0,12027.68,Dewasa,1
66.75999999999999,0,2,1,36.0,0,44.0,1.0,184.72000000000025,Dewasa,0
106.99000000000001,1,29,1,38.0,1,152.0,1.0,5771.4,Dewasa,1
107.1,0,30,2,25.0,3,175.0,1.0,193.80000000000018,Muda,1
235.34,1,42,1,26.0,3,68.0,1.0,566.8299999999999,Muda,1
86.35,0,16,1,52.0,2,24.0,1.0,1550.48,Dewasa,2
337.99,1,7,0,70.0,0,115.0,1.0,9038.63,Tua,0
577.13,0,38,1,40.0,1,66.0,1.0,6640.51,Dewasa,1
213.33,1,29,0,52.0,2,161.0,1.0,5400.44,Dewasa,1
883.9200000000001,0,40,2,53.0,2,129.0,1.0,2342.64,Dewasa,1
69.80000000000001,0,27,1,27.0,3,138.0,1.0,136.77000000000044,Muda,1
768.94,1,16,1,64.0,2,53.0,1.0,6860.18,Tua,2
179.62,1,40,2,24.0,3,119.0,1.0,409.2600000000002,Muda,1
425.91,1,17,0,23.0,3,47.0,1.0,383.5799999999999,Muda,2
263.34,1,10,0,64.0,2,55.0,1.0,2411.02,Tua,0
113.03,0,40,2,36.0,0,12.0,1.0,6756.13,Dewasa,1
11.02000000000001,1,2,2,42.0,0,42.0,1.0,7879.66,Dewasa,0
865.1700000000001,1,15,1,24.0,3,161.0,1.0,9297.5,Muda,2
152.0,1,0,0,51.0,1,63.0,1.0,7531.43,Dewasa,0
270.39,1,17,0,25.0,3,104.0,1.0,899.1499999999996,Muda,2
261.45,0,28,2,50.0,1,96.0,1.0,6735.74,Dewasa,1
99.98000000000002,0,42,2,73.0,2,152.0,1.0,3037.97,Tua,1
400.69,1,19,2,32.0,1,26.0,1.0,9040.33,Muda,2
411.47,1,13,0,26.0,3,120.0,1.0,796.6300000000001,Muda,2
204.63,1,19,2,52.0,1,92.0,1.0,9199.52,Dewasa,2
421.56,1,38,2,53.0,1,144.0,1.0,8037.87,Dewasa,1
193.38,1,22,0,18.0,3,285.0,1.0,1081.7899999999995,Muda,2
377.04,1,6,0,34.0,1,64.0,1.0,3812.87,Dewasa,0
54.099999999999994,0,4,1,28.0,1,17.0,1.0,940.9099999999999,Muda,0
18.099999999999994,1,21,0,57.0,2,66.0,1.0,6474.34,Tua,2
408.62,0,13,2,48.0,1,159.0,1.0,2498.48,Dewasa,2
162.1,1,3,1,64.0,0,221.0,1.0,9578.74,Tua,0
165.31,1,4,0,49.0,0,28.0,1.0,7346.66,Dewasa,0
856.9000000000001,1,27,1,36.0,1,150.0,1.0,8579.69,Dewasa,1
271.22,0,21,0,45.0,0,87.0,1.0,6863.02,Dewasa,2
307.68,0,11,2,75.0,2,162.0,1.0,2052.84,Tua,0
348.17,1,12,0,21.0,3,181.0,1.0,1887.8400000000001,Muda,0
557.78,0,31,1,26.0,3,102.0,1.0,1289.48,Muda,1
325.6,1,9,0,69.0,0,88.0,1.0,13777.099999999999,Tua,0
235.83,0,22,2,53.0,1,169.0,1.0,4120.75,Dewasa,2
603.54,1,0,2,44.0,0,26.0,1.0,10517.47,Dewasa,0
270.25,1,40,0,31.0,1,42.0,1.0,5414.97,Muda,1
123.38,1,34,2,59.0,0,40.000000000000014,1.0,13542.41,Tua,1
577.12,1,41,0,39.0,1,69.0,1.0,5265.88,Dewasa,1
92.24000000000001,1,30,1,60.0,1,93.0,1.0,6937.48,Tua,1
856.21,0,7,1,33.0,0,109.0,1.0,12690.79,Dewasa,0
251.54,1,40,1,48.0,0,177.0,1.0,254.75,Dewasa,1
28.629999999999995,1,36,1,56.0,2,146.0,1.0,3382.91,Tua,1
185.97,1,10,2,23.0,3,19.0,1.0,1776.9099999999999,Muda,0
243.08,0,17,2,24.0,3,93.0,1.0,131.25,Muda,2
12.180000000000007,1,27,1,76.0,2,77.0,1.0,4909.24,Tua,1
232.12,1,29,0,37.0,1,51.0,1.0,6689.87,Dewasa,1
198.62,0,40,1,27.0,3,84.0,1.0,1196.0699999999997,Muda,1
